LN = -8.12731; L2 = -0.248321
LN = -8.12002; L2 = -0.196887
LN = -8.12731; L2 = -0.248321
LN = -8.15284; L2 = -0.183313
LN = -8.12731; L2 = -0.248321
LN = -8.08294; L2 = -0.22997
LN = -8.12731; L2 = -0.248321
LN = -8.13354; L2 = -0.226686
LN = -8.12731; L2 = -0.248321
LN = -8.11263; L2 = -0.219393
LN = -8.12731; L2 = -0.248321
LN = -8.11949; L2 = -0.248239
LN = -8.11949; L2 = -0.248239
LN = -8.1292; L2 = -0.164465
LN = -8.11949; L2 = -0.248239
LN = -8.12188; L2 = -0.162427
LN = -8.11949; L2 = -0.248239
LN = -8.12109; L2 = -0.23321
LN = -8.12109; L2 = -0.23321
LN = -8.15109; L2 = -0.224883
LN = -8.15109; L2 = -0.224883
LN = -8.15572; L2 = -0.208403
LN = -8.15109; L2 = -0.224883
LN = -8.15047; L2 = -0.224853
LN = -8.15047; L2 = -0.224853
LN = -8.1239; L2 = -0.224841
LN = -8.1239; L2 = -0.224841
LN = -8.12085; L2 = -0.227981
LN = -8.12085; L2 = -0.227981
LN = -7.92763; L2 = -0.183316
LN = -8.12085; L2 = -0.227981
LN = -8.30469; L2 = -0.183466
LN = -8.12085; L2 = -0.227981
LN = -8.11673; L2 = -0.229958
LN = -8.11673; L2 = -0.229958
LN = -8.57052; L2 = -0.21536
LN = -8.11673; L2 = -0.229958
LN = -8.00592; L2 = -0.17275
LN = -8.11673; L2 = -0.229958
LN = -8.12886; L2 = -0.232067
LN = -8.12886; L2 = -0.232067
LN = -8.06321; L2 = -0.185819
LN = -8.12886; L2 = -0.232067
LN = -8.14585; L2 = -0.22957
LN = -8.14585; L2 = -0.22957
LN = -8.15786; L2 = -0.22834
LN = -8.15786; L2 = -0.22834
LN = -8.21397; L2 = -0.202421
LN = -8.15786; L2 = -0.22834
LN = -8.13611; L2 = -0.237102
LN = -8.13611; L2 = -0.237102
LN = -7.99818; L2 = -0.172371
LN = -8.13611; L2 = -0.237102
LN = -7.99627; L2 = -0.175394
LN = -8.13611; L2 = -0.237102
LN = -8.19456; L2 = -0.20778
LN = -8.13611; L2 = -0.237102
LN = -8.11136; L2 = -0.244274
LN = -8.11136; L2 = -0.244274
LN = -7.95462; L2 = -0.243078
LN = -7.95462; L2 = -0.243078
LN = -7.98728; L2 = -0.226693
LN = -7.98728; L2 = -0.226693
LN = -8.00857; L2 = -0.225966
LN = -8.00857; L2 = -0.225966
LN = -8.00894; L2 = -0.214779
LN = -8.00857; L2 = -0.225966
LN = -7.96483; L2 = -0.211793
LN = -8.00857; L2 = -0.225966
LN = -8.68332; L2 = -0.225814
LN = -8.68332; L2 = -0.225814
LN = -8.82902; L2 = -0.13278
LN = -8.68332; L2 = -0.225814
LN = -8.64411; L2 = -0.221182
LN = -8.68332; L2 = -0.225814
LN = -8.69454; L2 = -0.228235
LN = -8.69454; L2 = -0.228235
LN = -8.65169; L2 = -0.232775
LN = -8.65169; L2 = -0.232775
LN = -8.65215; L2 = -0.2282
LN = -8.65169; L2 = -0.232775
LN = -8.6838; L2 = -0.228456
LN = -8.6838; L2 = -0.228456
LN = -8.71264; L2 = -0.216838
LN = -8.6838; L2 = -0.228456
LN = -9.51364; L2 = -0.213972
LN = -8.6838; L2 = -0.228456
LN = -9.48799; L2 = -0.220415
LN = -8.6838; L2 = -0.228456
LN = -8.7136; L2 = -0.225686
LN = -8.7136; L2 = -0.225686
LN = -8.72725; L2 = -0.132008
LN = -8.7136; L2 = -0.225686
LN = -8.80878; L2 = -0.132087
LN = -8.7136; L2 = -0.225686
LN = -8.68184; L2 = -0.228734
LN = -8.68184; L2 = -0.228734
LN = -9.59489; L2 = -0.195872
LN = -8.68184; L2 = -0.228734
LN = -8.67355; L2 = -0.191352
LN = -8.68184; L2 = -0.228734
LN = -8.67037; L2 = -0.230095
LN = -8.67037; L2 = -0.230095
LN = -8.66414; L2 = -0.221006
LN = -8.67037; L2 = -0.230095
LN = -8.70735; L2 = -0.16035
LN = -8.67037; L2 = -0.230095
LN = -8.64551; L2 = -0.235136
LN = -8.64551; L2 = -0.235136
LN = -8.64184; L2 = -0.220542
LN = -8.64551; L2 = -0.235136
LN = -8.56673; L2 = -0.200088
LN = -8.64551; L2 = -0.235136
LN = -8.66855; L2 = -0.181884
LN = -8.64551; L2 = -0.235136
LN = -8.64905; L2 = -0.237557
LN = -8.64905; L2 = -0.237557
LN = -8.64795; L2 = -0.238654
LN = -8.64795; L2 = -0.238654
LN = -8.68584; L2 = -0.194272
LN = -8.64795; L2 = -0.238654
LN = -8.624; L2 = -0.236976
LN = -8.624; L2 = -0.236976
LN = -9.54165; L2 = -0.237234
LN = -8.624; L2 = -0.236976
LN = -8.61468; L2 = -0.179679
LN = -8.624; L2 = -0.236976
LN = -8.05783; L2 = -0.237894
LN = -8.05783; L2 = -0.237894
LN = -7.93904; L2 = -0.229046
LN = -8.05783; L2 = -0.237894
LN = -8.00305; L2 = -0.230311
LN = -8.00305; L2 = -0.230311
LN = -8.00625; L2 = -0.238848
LN = -8.00625; L2 = -0.238848
LN = -8.03585; L2 = -0.251488
LN = -8.03585; L2 = -0.251488
LN = -7.95149; L2 = -0.250028
LN = -7.95149; L2 = -0.250028
LN = -8.12731; L2 = -0.258783
LN = -8.12731; L2 = -0.258783
LN = -8.12522; L2 = -0.261964
LN = -8.12522; L2 = -0.261964
LN = -8.11285; L2 = -0.233709
LN = -8.12522; L2 = -0.261964
LN = -8.14016; L2 = -0.242775
LN = -8.12522; L2 = -0.261964
LN = -8.12161; L2 = -0.229726
LN = -8.12522; L2 = -0.261964
LN = -8.12355; L2 = -0.200923
LN = -8.12522; L2 = -0.261964
LN = -8.12525; L2 = -0.251454
LN = -8.12522; L2 = -0.261964
LN = -8.1556; L2 = -0.261937
LN = -8.1556; L2 = -0.261937
LN = -8.15192; L2 = -0.255871
LN = -8.15192; L2 = -0.255871
LN = -8.06808; L2 = -0.18482
LN = -8.15192; L2 = -0.255871
LN = -8.14604; L2 = -0.204289
LN = -8.15192; L2 = -0.255871
LN = -8.19793; L2 = -0.135433
LN = -8.15192; L2 = -0.255871
LN = -8.23569; L2 = -0.256291
LN = -8.15192; L2 = -0.255871
LN = -8.14752; L2 = -0.230381
LN = -8.15192; L2 = -0.255871
LN = -8.1551; L2 = -0.225048
LN = -8.15192; L2 = -0.255871
LN = -8.15262; L2 = -0.257682
LN = -8.15262; L2 = -0.257682
LN = -8.35395; L2 = -0.245734
LN = -8.15262; L2 = -0.257682
LN = -8.14777; L2 = -0.239976
LN = -8.15262; L2 = -0.257682
LN = -8.13347; L2 = -0.224163
LN = -8.15262; L2 = -0.257682
LN = -8.07652; L2 = -0.257892
LN = -8.07652; L2 = -0.257892
LN = -7.96073; L2 = -0.248999
LN = -8.07652; L2 = -0.257892
LN = -8.00567; L2 = -0.248246
LN = -8.07652; L2 = -0.257892
LN = -8.06339; L2 = -0.149407
LN = -8.07652; L2 = -0.257892
LN = -8.0875; L2 = -0.255758
LN = -8.0875; L2 = -0.255758
LN = -8.07735; L2 = -0.212238
LN = -8.0875; L2 = -0.255758
LN = -8.06831; L2 = -0.25188
LN = -8.0875; L2 = -0.255758
LN = -7.88004; L2 = -0.232142
LN = -8.0875; L2 = -0.255758
LN = -8.08994; L2 = -0.250861
LN = -8.08994; L2 = -0.250861
LN = -8.20264; L2 = -0.21552
LN = -8.08994; L2 = -0.250861
LN = -8.69181; L2 = -0.227241
LN = -8.08994; L2 = -0.250861
LN = -8.00474; L2 = -0.214283
LN = -8.08994; L2 = -0.250861
LN = -8.08546; L2 = -0.197089
LN = -8.08994; L2 = -0.250861
LN = -8.09302; L2 = -0.234826
LN = -8.08994; L2 = -0.250861
LN = -7.95591; L2 = -0.244424
LN = -8.08994; L2 = -0.250861
LN = -8.0903; L2 = -0.249659
LN = -8.0903; L2 = -0.249659
LN = -8.09331; L2 = -0.227284
LN = -8.0903; L2 = -0.249659
LN = -8.09761; L2 = -0.25085
LN = -8.09761; L2 = -0.25085
LN = -8.14172; L2 = -0.217637
LN = -8.09761; L2 = -0.25085
LN = -8.09802; L2 = -0.254534
LN = -8.09802; L2 = -0.254534
LN = -8.09183; L2 = -0.203061
LN = -8.09802; L2 = -0.254534
LN = -8.30331; L2 = -0.253215
LN = -8.09802; L2 = -0.254534
LN = -8.10121; L2 = -0.211372
LN = -8.09802; L2 = -0.254534
LN = -8.38014; L2 = -0.258383
LN = -8.38014; L2 = -0.258383
LN = -8.37285; L2 = -0.257021
LN = -8.37285; L2 = -0.257021
LN = -8.37285; L2 = -0.257829
LN = -8.37285; L2 = -0.257829
LN = -8.34385; L2 = -0.146839
LN = -8.37285; L2 = -0.257829
LN = -8.3721; L2 = -0.265891
LN = -8.3721; L2 = -0.265891
LN = -8.36723; L2 = -0.219862
LN = -8.3721; L2 = -0.265891
LN = -8.35516; L2 = -0.234453
LN = -8.3721; L2 = -0.265891
LN = -8.35729; L2 = -0.245263
LN = -8.3721; L2 = -0.265891
LN = -8.37121; L2 = -0.257825
LN = -8.3721; L2 = -0.265891
LN = -8.53623; L2 = -0.22913
LN = -8.3721; L2 = -0.265891
LN = -8.33803; L2 = -0.24703
LN = -8.3721; L2 = -0.265891
LN = -8.37223; L2 = -0.263101
LN = -8.37223; L2 = -0.263101
LN = -8.37224; L2 = -0.24855
LN = -8.37223; L2 = -0.263101
LN = -8.37324; L2 = -0.230505
LN = -8.37223; L2 = -0.263101
LN = -8.37465; L2 = -0.247918
LN = -8.37223; L2 = -0.263101
LN = -8.37198; L2 = -0.269787
LN = -8.37198; L2 = -0.269787
LN = -7.98264; L2 = -0.269424
LN = -7.98264; L2 = -0.269424
LN = -7.98181; L2 = -0.25932
LN = -7.98264; L2 = -0.269424
LN = -7.70838; L2 = -0.238765
LN = -7.98264; L2 = -0.269424
LN = -7.88759; L2 = -0.263573
LN = -7.88759; L2 = -0.263573
LN = -7.87463; L2 = -0.193213
LN = -7.88759; L2 = -0.263573
LN = -7.84084; L2 = -0.214724
LN = -7.88759; L2 = -0.263573
LN = -7.87853; L2 = -0.169536
LN = -7.88759; L2 = -0.263573
LN = -7.79936; L2 = -0.223173
LN = -7.88759; L2 = -0.263573
LN = -7.75469; L2 = -0.262276
LN = -7.75469; L2 = -0.262276
LN = -7.75552; L2 = -0.127189
LN = -7.75469; L2 = -0.262276
LN = -7.75518; L2 = -0.263119
LN = -7.75518; L2 = -0.263119
LN = -7.78779; L2 = -0.249496
LN = -7.75518; L2 = -0.263119
LN = -7.79701; L2 = -0.262702
LN = -7.79701; L2 = -0.262702
LN = -7.78416; L2 = -0.195609
LN = -7.79701; L2 = -0.262702
LN = -7.76681; L2 = -0.244022
LN = -7.79701; L2 = -0.262702
LN = -7.79088; L2 = -0.251918
LN = -7.79701; L2 = -0.262702
LN = -7.84813; L2 = -0.270535
LN = -7.84813; L2 = -0.270535
LN = -7.84951; L2 = -0.24027
LN = -7.84813; L2 = -0.270535
LN = -7.80269; L2 = -0.269082
LN = -7.80269; L2 = -0.269082
LN = -7.80147; L2 = -0.230834
LN = -7.80269; L2 = -0.269082
LN = -7.79848; L2 = -0.265217
LN = -7.79848; L2 = -0.265217
LN = -7.62538; L2 = -0.197295
LN = -7.79848; L2 = -0.265217
LN = -7.78607; L2 = -0.20303
LN = -7.79848; L2 = -0.265217
LN = -7.82162; L2 = -0.243344
LN = -7.79848; L2 = -0.265217
LN = -7.81818; L2 = -0.260931
LN = -7.81818; L2 = -0.260931
LN = -7.50041; L2 = -0.24498
LN = -7.81818; L2 = -0.260931
LN = -7.81061; L2 = -0.243415
LN = -7.81818; L2 = -0.260931
LN = -7.82363; L2 = -0.230812
LN = -7.81818; L2 = -0.260931
LN = -8.01905; L2 = -0.232527
LN = -7.81818; L2 = -0.260931
LN = -7.86044; L2 = -0.210612
LN = -7.81818; L2 = -0.260931
LN = -7.82744; L2 = -0.2659
LN = -7.82744; L2 = -0.2659
LN = -7.98493; L2 = -0.229607
LN = -7.82744; L2 = -0.2659
LN = -7.96897; L2 = -0.262715
LN = -7.82744; L2 = -0.2659
LN = -7.8273; L2 = -0.197029
LN = -7.82744; L2 = -0.2659
LN = -7.84551; L2 = -0.258143
LN = -7.82744; L2 = -0.2659
LN = -7.8274; L2 = -0.267786
LN = -7.8274; L2 = -0.267786
LN = -7.56006; L2 = -0.150491
LN = -7.8274; L2 = -0.267786
LN = -7.82031; L2 = -0.238975
LN = -7.8274; L2 = -0.267786
LN = -7.85937; L2 = -0.159776
LN = -7.8274; L2 = -0.267786
LN = -8.09681; L2 = -0.216719
LN = -7.8274; L2 = -0.267786
LN = -7.79739; L2 = -0.26475
LN = -7.79739; L2 = -0.26475
LN = -7.62749; L2 = -0.27471
LN = -7.62749; L2 = -0.27471
LN = -7.76183; L2 = -0.270106
LN = -7.62749; L2 = -0.27471
LN = -7.67811; L2 = -0.250433
LN = -7.62749; L2 = -0.27471
LN = -7.58361; L2 = -0.271927
LN = -7.58361; L2 = -0.271927
LN = -7.38915; L2 = -0.219417
LN = -7.58361; L2 = -0.271927
LN = -7.55324; L2 = -0.216639
LN = -7.58361; L2 = -0.271927
LN = -7.59903; L2 = -0.25952
LN = -7.58361; L2 = -0.271927
LN = -8.07539; L2 = -0.271113
LN = -7.58361; L2 = -0.271927
LN = -7.66407; L2 = -0.271833
LN = -7.58361; L2 = -0.271927
LN = -7.5678; L2 = -0.276554
LN = -7.5678; L2 = -0.276554
LN = -7.57084; L2 = -0.275496
LN = -7.57084; L2 = -0.275496
LN = -7.62107; L2 = -0.253326
LN = -7.57084; L2 = -0.275496
LN = -7.56049; L2 = -0.252233
LN = -7.57084; L2 = -0.275496
LN = -7.56689; L2 = -0.241786
LN = -7.57084; L2 = -0.275496
LN = -7.20255; L2 = -0.254801
LN = -7.57084; L2 = -0.275496
LN = -7.57082; L2 = -0.269633
LN = -7.57084; L2 = -0.275496
LN = -7.30032; L2 = -0.253755
LN = -7.57084; L2 = -0.275496
LN = -7.56399; L2 = -0.250848
LN = -7.57084; L2 = -0.275496
LN = -7.28107; L2 = -0.274347
LN = -7.28107; L2 = -0.274347
LN = -7.27329; L2 = -0.253028
LN = -7.28107; L2 = -0.274347
LN = -7.2696; L2 = -0.270562
LN = -7.28107; L2 = -0.274347
LN = -7.2897; L2 = -0.262593
LN = -7.28107; L2 = -0.274347
LN = -7.27421; L2 = -0.257685
LN = -7.28107; L2 = -0.274347
LN = -7.29738; L2 = -0.271745
LN = -7.29738; L2 = -0.271745
LN = -7.35633; L2 = -0.275673
LN = -7.35633; L2 = -0.275673
LN = -7.3025; L2 = -0.253941
LN = -7.35633; L2 = -0.275673
LN = -7.31791; L2 = -0.158416
LN = -7.35633; L2 = -0.275673
LN = -7.24288; L2 = -0.279415
LN = -7.24288; L2 = -0.279415
LN = -7.24431; L2 = -0.141593
LN = -7.24288; L2 = -0.279415
LN = -7.18818; L2 = -0.279781
LN = -7.18818; L2 = -0.279781
LN = -7.31676; L2 = -0.224513
LN = -7.18818; L2 = -0.279781
LN = -7.31952; L2 = -0.261063
LN = -7.18818; L2 = -0.279781
LN = -7.19631; L2 = -0.225695
LN = -7.18818; L2 = -0.279781
LN = -7.89197; L2 = -0.270637
LN = -7.18818; L2 = -0.279781
LN = -7.20395; L2 = -0.276327
LN = -7.18818; L2 = -0.279781
LN = -7.33841; L2 = -0.237304
LN = -7.18818; L2 = -0.279781
LN = -7.20351; L2 = -0.277139
LN = -7.20351; L2 = -0.277139
LN = -7.6735; L2 = -0.285403
LN = -7.20351; L2 = -0.277139
LN = -7.20573; L2 = -0.171693
LN = -7.20351; L2 = -0.277139
LN = -7.72167; L2 = -0.241541
LN = -7.20351; L2 = -0.277139
LN = -7.15607; L2 = -0.255659
LN = -7.20351; L2 = -0.277139
LN = -7.20139; L2 = -0.247838
LN = -7.20351; L2 = -0.277139
LN = -7.14241; L2 = -0.273607
LN = -7.14241; L2 = -0.273607
LN = -7.2699; L2 = -0.217761
LN = -7.14241; L2 = -0.273607
LN = -7.14036; L2 = -0.250565
LN = -7.14241; L2 = -0.273607
LN = -8.15085; L2 = -0.248456
LN = -7.14241; L2 = -0.273607
LN = -7.60449; L2 = -0.175976
LN = -7.14241; L2 = -0.273607
LN = -7.18819; L2 = -0.220138
LN = -7.14241; L2 = -0.273607
LN = -7.15782; L2 = -0.175972
LN = -7.14241; L2 = -0.273607
LN = -6.95922; L2 = -0.19412
LN = -7.14241; L2 = -0.273607
LN = -7.14247; L2 = -0.271557
LN = -7.14247; L2 = -0.271557
LN = -7.17739; L2 = -0.159814
LN = -7.14247; L2 = -0.271557
LN = -7.14621; L2 = -0.212301
LN = -7.14247; L2 = -0.271557
LN = -7.18409; L2 = -0.278591
LN = -7.18409; L2 = -0.278591
LN = -7.18384; L2 = -0.238407
LN = -7.18409; L2 = -0.278591
LN = -7.20001; L2 = -0.251683
LN = -7.18409; L2 = -0.278591
LN = -7.83058; L2 = -0.259091
LN = -7.18409; L2 = -0.278591
LN = -7.18235; L2 = -0.251186
LN = -7.18409; L2 = -0.278591
LN = -6.86457; L2 = -0.232312
LN = -7.18409; L2 = -0.278591
LN = -7.1855; L2 = -0.23075
LN = -7.18409; L2 = -0.278591
LN = -7.168; L2 = -0.24616
LN = -7.18409; L2 = -0.278591
LN = -7.2995; L2 = -0.269435
LN = -7.2995; L2 = -0.269435
LN = -8.32011; L2 = -0.202707
LN = -7.2995; L2 = -0.269435
LN = -7.883; L2 = -0.27066
LN = -7.2995; L2 = -0.269435
LN = -7.2857; L2 = -0.164267
LN = -7.2995; L2 = -0.269435
LN = -7.55345; L2 = -0.256657
LN = -7.2995; L2 = -0.269435
LN = -7.29996; L2 = -0.266173
LN = -7.2995; L2 = -0.269435
LN = -7.27145; L2 = -0.258191
LN = -7.2995; L2 = -0.269435
LN = -8.11012; L2 = -0.215917
LN = -7.2995; L2 = -0.269435
LN = -7.29935; L2 = -0.251885
LN = -7.2995; L2 = -0.269435
LN = -7.76103; L2 = -0.202907
LN = -7.2995; L2 = -0.269435
LN = -7.36557; L2 = -0.170125
LN = -7.2995; L2 = -0.269435
LN = -7.56396; L2 = -0.204679
LN = -7.2995; L2 = -0.269435
LN = -7.2697; L2 = -0.230943
LN = -7.2995; L2 = -0.269435
LN = -7.32683; L2 = -0.240065
LN = -7.2995; L2 = -0.269435
LN = -7.30591; L2 = -0.199367
LN = -7.2995; L2 = -0.269435
LN = -7.29975; L2 = -0.193328
LN = -7.2995; L2 = -0.269435
LN = -7.22798; L2 = -0.229709
LN = -7.2995; L2 = -0.269435
LN = -7.30003; L2 = -0.187351
LN = -7.2995; L2 = -0.269435
LN = -7.30264; L2 = -0.198874
LN = -7.2995; L2 = -0.269435
LN = -7.29127; L2 = -0.268927
LN = -7.29127; L2 = -0.268927
LN = -7.39989; L2 = -0.264051
LN = -7.29127; L2 = -0.268927
LN = -7.26849; L2 = -0.290283
LN = -7.26849; L2 = -0.290283
LN = -7.27196; L2 = -0.252872
LN = -7.26849; L2 = -0.290283
LN = -7.70943; L2 = -0.287731
LN = -7.26849; L2 = -0.290283
LN = -7.28366; L2 = -0.259465
LN = -7.26849; L2 = -0.290283
LN = -7.6211; L2 = -0.227409
LN = -7.26849; L2 = -0.290283
LN = -7.9672; L2 = -0.285528
LN = -7.26849; L2 = -0.290283
LN = -7.30031; L2 = -0.272275
LN = -7.26849; L2 = -0.290283
LN = -7.38311; L2 = -0.290063
LN = -7.26849; L2 = -0.290283
LN = -7.26899; L2 = -0.273044
LN = -7.26849; L2 = -0.290283
LN = -7.38876; L2 = -0.266355
LN = -7.26849; L2 = -0.290283
LN = -7.28371; L2 = -0.226297
LN = -7.26849; L2 = -0.290283
LN = -7.41508; L2 = -0.266624
LN = -7.26849; L2 = -0.290283
LN = -7.2671; L2 = -0.281099
LN = -7.26849; L2 = -0.290283
LN = -7.30851; L2 = -0.246543
LN = -7.26849; L2 = -0.290283
LN = -7.86127; L2 = -0.269155
LN = -7.26849; L2 = -0.290283
LN = -7.27505; L2 = -0.162683
LN = -7.26849; L2 = -0.290283
LN = -7.25875; L2 = -0.282257
LN = -7.26849; L2 = -0.290283
LN = -7.31366; L2 = -0.274865
LN = -7.26849; L2 = -0.290283
LN = -7.41553; L2 = -0.265294
LN = -7.26849; L2 = -0.290283
LN = -7.26839; L2 = -0.22806
LN = -7.26849; L2 = -0.290283
LN = -7.23906; L2 = -0.320921
LN = -7.23906; L2 = -0.320921
LN = -7.23201; L2 = -0.287926
LN = -7.23906; L2 = -0.320921
LN = -7.06283; L2 = -0.157701
LN = -7.23906; L2 = -0.320921
LN = -7.67747; L2 = -0.261055
LN = -7.23906; L2 = -0.320921
LN = -7.23914; L2 = -0.244061
LN = -7.23906; L2 = -0.320921
LN = -7.35539; L2 = -0.156873
LN = -7.23906; L2 = -0.320921
LN = -7.23475; L2 = -0.285996
LN = -7.23906; L2 = -0.320921
LN = -7.32682; L2 = -0.231229
LN = -7.23906; L2 = -0.320921
LN = -7.24023; L2 = -0.192585
LN = -7.23906; L2 = -0.320921
LN = -7.23321; L2 = -0.206457
LN = -7.23906; L2 = -0.320921
LN = -7.24961; L2 = -0.192518
LN = -7.23906; L2 = -0.320921
LN = -7.61649; L2 = -0.271651
LN = -7.23906; L2 = -0.320921
LN = -7.53523; L2 = -0.329089
LN = -7.53523; L2 = -0.329089
LN = -7.54222; L2 = -0.225727
LN = -7.53523; L2 = -0.329089
LN = -7.48588; L2 = -0.300717
LN = -7.53523; L2 = -0.329089
LN = -7.54729; L2 = -0.167573
LN = -7.53523; L2 = -0.329089
LN = -7.93667; L2 = -0.271815
LN = -7.53523; L2 = -0.329089
LN = -7.55117; L2 = -0.292268
LN = -7.53523; L2 = -0.329089
LN = -7.53762; L2 = -0.282059
LN = -7.53523; L2 = -0.329089
LN = -7.36402; L2 = -0.293188
LN = -7.53523; L2 = -0.329089
LN = -7.84993; L2 = -0.208594
LN = -7.53523; L2 = -0.329089
LN = -7.53416; L2 = -0.265313
LN = -7.53523; L2 = -0.329089
LN = -7.83668; L2 = -0.319442
LN = -7.53523; L2 = -0.329089
LN = -7.7969; L2 = -0.28943
LN = -7.53523; L2 = -0.329089
LN = -7.82687; L2 = -0.290506
LN = -7.53523; L2 = -0.329089
LN = -7.3628; L2 = -0.296864
LN = -7.53523; L2 = -0.329089
LN = -7.50377; L2 = -0.286137
LN = -7.53523; L2 = -0.329089
LN = -7.54157; L2 = -0.290925
LN = -7.53523; L2 = -0.329089
LN = -7.52713; L2 = -0.274805
LN = -7.53523; L2 = -0.329089
LN = -8.00698; L2 = -0.209624
LN = -7.53523; L2 = -0.329089
LN = -7.53499; L2 = -0.323475
LN = -7.53499; L2 = -0.323475
LN = -7.51544; L2 = -0.271862
LN = -7.53499; L2 = -0.323475
LN = -7.52371; L2 = -0.329573
LN = -7.52371; L2 = -0.329573
LN = -7.5187; L2 = -0.302231
LN = -7.52371; L2 = -0.329573
LN = -7.50157; L2 = -0.29183
LN = -7.52371; L2 = -0.329573
LN = -7.51562; L2 = -0.300785
LN = -7.52371; L2 = -0.329573
LN = -7.54896; L2 = -0.312113
LN = -7.52371; L2 = -0.329573
LN = -7.51888; L2 = -0.273473
LN = -7.52371; L2 = -0.329573
LN = -7.52377; L2 = -0.258064
LN = -7.52371; L2 = -0.329573
LN = -7.50478; L2 = -0.289364
LN = -7.52371; L2 = -0.329573
LN = -7.80165; L2 = -0.31292
LN = -7.52371; L2 = -0.329573
LN = -7.56113; L2 = -0.304331
LN = -7.52371; L2 = -0.329573
LN = -7.42698; L2 = -0.286188
LN = -7.52371; L2 = -0.329573
LN = -7.52651; L2 = -0.275629
LN = -7.52371; L2 = -0.329573
LN = -7.92791; L2 = -0.243243
LN = -7.52371; L2 = -0.329573
LN = -7.89633; L2 = -0.286195
LN = -7.52371; L2 = -0.329573
LN = -7.48229; L2 = -0.282904
LN = -7.52371; L2 = -0.329573
LN = -7.51808; L2 = -0.304887
LN = -7.52371; L2 = -0.329573
LN = -7.47654; L2 = -0.157523
LN = -7.52371; L2 = -0.329573
LN = -7.50231; L2 = -0.276639
LN = -7.52371; L2 = -0.329573
LN = -7.54053; L2 = -0.252058
LN = -7.52371; L2 = -0.329573
LN = -7.52471; L2 = -0.297554
LN = -7.52371; L2 = -0.329573
LN = -7.51302; L2 = -0.300406
LN = -7.52371; L2 = -0.329573
LN = -7.32818; L2 = -0.29108
LN = -7.52371; L2 = -0.329573
LN = -8.0422; L2 = -0.279438
LN = -7.52371; L2 = -0.329573
LN = -7.43774; L2 = -0.277818
LN = -7.52371; L2 = -0.329573
LN = -7.87623; L2 = -0.302822
LN = -7.52371; L2 = -0.329573
LN = -7.49207; L2 = -0.255246
LN = -7.52371; L2 = -0.329573
LN = -7.52759; L2 = -0.237379
LN = -7.52371; L2 = -0.329573
LN = -7.69977; L2 = -0.211132
LN = -7.52371; L2 = -0.329573
LN = -7.52766; L2 = -0.156203
LN = -7.52371; L2 = -0.329573
LN = -7.40141; L2 = -0.320518
LN = -7.40141; L2 = -0.320518
LN = -7.54568; L2 = -0.285002
LN = -7.40141; L2 = -0.320518
LN = -7.35824; L2 = -0.317064
LN = -7.35824; L2 = -0.317064
LN = -7.36078; L2 = -0.275798
LN = -7.35824; L2 = -0.317064
LN = -7.36201; L2 = -0.258384
LN = -7.35824; L2 = -0.317064
LN = -7.39726; L2 = -0.139192
LN = -7.35824; L2 = -0.317064
LN = -7.35746; L2 = -0.286503
LN = -7.35824; L2 = -0.317064
LN = -7.36206; L2 = -0.281464
LN = -7.35824; L2 = -0.317064
LN = -7.37106; L2 = -0.219983
LN = -7.35824; L2 = -0.317064
LN = -7.36701; L2 = -0.26861
LN = -7.35824; L2 = -0.317064
LN = -7.35767; L2 = -0.317355
LN = -7.35767; L2 = -0.317355
LN = -7.37468; L2 = -0.257004
LN = -7.35767; L2 = -0.317355
LN = -7.00389; L2 = -0.25538
LN = -7.35767; L2 = -0.317355
LN = -7.43328; L2 = -0.292793
LN = -7.35767; L2 = -0.317355
LN = -7.35634; L2 = -0.197366
LN = -7.35767; L2 = -0.317355
LN = -7.48597; L2 = -0.273436
LN = -7.35767; L2 = -0.317355
LN = -7.3626; L2 = -0.294321
LN = -7.35767; L2 = -0.317355
LN = -7.39012; L2 = -0.275887
LN = -7.35767; L2 = -0.317355
LN = -7.36065; L2 = -0.195971
LN = -7.35767; L2 = -0.317355
LN = -7.34336; L2 = -0.246629
LN = -7.35767; L2 = -0.317355
LN = -7.36246; L2 = -0.318751
LN = -7.36246; L2 = -0.318751
LN = -6.94005; L2 = -0.256149
LN = -7.36246; L2 = -0.318751
LN = -7.34662; L2 = -0.256307
LN = -7.36246; L2 = -0.318751
LN = -7.37462; L2 = -0.300991
LN = -7.36246; L2 = -0.318751
LN = -7.36462; L2 = -0.159858
LN = -7.36246; L2 = -0.318751
LN = -7.36921; L2 = -0.288776
LN = -7.36246; L2 = -0.318751
LN = -7.28006; L2 = -0.294386
LN = -7.36246; L2 = -0.318751
LN = -7.36151; L2 = -0.156451
LN = -7.36246; L2 = -0.318751
LN = -7.82228; L2 = -0.213545
LN = -7.36246; L2 = -0.318751
LN = -7.45636; L2 = -0.291863
LN = -7.36246; L2 = -0.318751
LN = -7.74964; L2 = -0.244041
LN = -7.36246; L2 = -0.318751
LN = -7.38129; L2 = -0.20537
LN = -7.36246; L2 = -0.318751
LN = -7.33076; L2 = -0.260245
LN = -7.36246; L2 = -0.318751
LN = -7.08809; L2 = -0.315145
LN = -7.08809; L2 = -0.315145
LN = -7.08404; L2 = -0.282004
LN = -7.08809; L2 = -0.315145
LN = -7.55961; L2 = -0.238001
LN = -7.08809; L2 = -0.315145
LN = -6.98638; L2 = -0.227572
LN = -7.08809; L2 = -0.315145
